año,mes,dia,2759,2673,2826,2819,2757,2748,2725,2718,2715,2683,2680,2670,2498,2549,2452,86545,2634,27590,2588,2632
1981,3,30,NaN,0,6,1,NaN,3,11,NaN,4,10,4,0,0,2,NaN,1,1,NaN,2,0
1981,3,31,NaN,0,0,0,NaN,0,0,NaN,0,0,0,0,0,0,NaN,0,0,NaN,0,0
1981,4,1,NaN,0,0,0,NaN,0,0,NaN,0,0,0,0,0,0,NaN,0,0,NaN,0,0
1981,4,2,NaN,4,0,1.5,NaN,3,0,NaN,5,7,3,5,8,3,NaN,8,4,NaN,4,7
1981,4,3,NaN,8,4,0,NaN,0,12,NaN,5,12,10,13,17,5,NaN,4,5,NaN,10,11
1981,4,4,NaN,0,0,0,NaN,0,0,NaN,0,0,0,0,0,0,NaN,0,0,NaN,0,0
1981,4,5,NaN,0,0,0,NaN,0,0,NaN,0,0,0,0,0,0,NaN,0,0,NaN,0,0
1981,4,6,NaN,0,0,0,NaN,0,0,NaN,0,0,0,0,0,0,NaN,0,0,NaN,0,0
1981,4,7,NaN,0,0,0,NaN,0,0,NaN,0,0,0,0,0,0,NaN,0,0,NaN,0,0
1981,4,8,NaN,0,0,0,NaN,0,0,NaN,0,0,0,0,0,0,NaN,0,0,NaN,0,0
1981,4,9,NaN,0,0,0,NaN,0,0,NaN,0,0,0,0,4,0,NaN,0,0,NaN,0,0
1981,4,10,NaN,28,12,37,NaN,55,20,NaN,30,17,20,28,29,0,NaN,28,16,NaN,30,41
1981,4,11,NaN,4,8,41,NaN,8,7,NaN,6,1,2.5,18,1,2,NaN,2,3,NaN,4,3
1981,4,12,NaN,0,0,0,NaN,0,0,NaN,0,0,0,0,0,0,NaN,0,0,NaN,0,0
1981,4,13,NaN,0,0,0,NaN,0,0,NaN,0,0,0,0,0,0,NaN,0,0,NaN,0,0
1981,4,14,NaN,0,0,0,NaN,0,0,NaN,0,1,0,0,0,0,NaN,0,0,NaN,0,0
1981,4,15,NaN,0,0,0,NaN,0,0,NaN,0,0,0,0,0,0,NaN,0,0,NaN,0,0
1981,4,16,NaN,0,0,0,NaN,0,0,NaN,0,0,0,0,0,0,NaN,0,0,NaN,0,0
1981,4,17,NaN,0,0,0,NaN,0,0,NaN,0,0,0,0,0,0,NaN,0,0,NaN,0,0
1981,4,18,NaN,0,0,0,NaN,0,0,NaN,0,0,0,0,0,0,NaN,0,0,NaN,0,0
1981,4,19,NaN,0,0,0,NaN,0,0,NaN,0,0,0,0,0,0,NaN,0,0,NaN,0,0
1981,4,20,NaN,0,0,0,NaN,0,0,NaN,0,0,0,0,0,0,NaN,0,0,NaN,0,0
1981,4,21,NaN,13,36,44,NaN,74,32,NaN,8,9,4,40,23,1,NaN,12,4,NaN,8,9
